transaction_id,customer_id,timestamp,amount,merchant_category,location,hour,is_night,location_mismatch,fraud_probability,predicted_fraud,is_fraud
TXN0012950,CUST00169,2025-07-30 10:01:00,151.83,Fuel,Sikasso,10,0,0,0.07480307494103068,0,0
TXN0009944,CUST00018,2025-07-30 10:29:00,21.27,Groceries,Segou,10,0,0,0.05584105579420258,0,0
TXN0019158,CUST00292,2025-07-30 10:54:00,259.87,Fuel,Bamako,10,0,0,0.09513716698098011,0,0
TXN0017811,CUST00467,2025-07-30 11:01:00,69.78,Restaurant,Mopti,11,0,0,0.026240101483165995,0,0
TXN0007612,CUST00127,2025-07-30 12:12:00,341.16,Electronics,Sikasso,12,0,0,0.0737771643099852,0,0
TXN0006007,CUST00137,2025-07-30 12:27:00,48.08,Restaurant,Kayes,12,0,0,0.014204999487952369,0,0
TXN0015579,CUST00236,2025-07-30 12:55:00,700.03,Fuel,Kayes,12,0,0,0.08708527635821477,0,0
TXN0012834,CUST00181,2025-07-30 13:17:00,358.85,Fuel,Mopti,13,0,0,0.0763217357521238,0,0
TXN0014237,CUST00244,2025-07-30 13:40:00,112.5,Mobile Money Transfer,Sikasso,13,0,0,0.11480784317246079,0,0
TXN0007987,CUST00330,2025-07-30 14:03:00,123.41,Other,Segou,14,0,0,0.057067085915498875,0,0
TXN0007720,CUST00200,2025-07-30 14:19:00,44.92,Travel,Kayes,14,0,0,0.02061437918134569,0,0
TXN0015800,CUST00231,2025-07-30 14:27:00,35.26,Fuel,Sikasso,14,0,0,0.05409754492594775,0,0
TXN0001383,CUST00288,2025-07-30 14:42:00,312.36,Utilities,Bamako,14,0,0,0.02789855739445717,0,0
TXN0018430,CUST00365,2025-07-30 14:42:00,84.06,Mobile Money Transfer,Kayes,14,0,0,0.04213894120912684,0,0
TXN0015199,CUST00008,2025-07-30 15:26:00,595.08,Fuel,Bamako,15,0,0,0.13174216854187448,0,0
TXN0018219,CUST00163,2025-07-30 15:47:00,54.9,Fuel,Bamako,15,0,0,0.04030081834655984,0,0
TXN0002516,CUST00023,2025-07-30 16:00:00,12.81,Other,Bamako,16,0,0,0.020909061447489528,0,0
TXN0016035,CUST00284,2025-07-30 16:23:00,43.38,Mobile Money Transfer,Kayes,16,0,0,0.022955639754551862,0,0
TXN0013915,CUST00268,2025-07-30 16:29:00,343.78,Other,Mopti,16,0,0,0.04618660927875799,0,0
TXN0018067,CUST00491,2025-07-30 16:45:00,40.1,Online Retail,Bamako,16,0,0,0.014927886216582392,0,0
TXN0009645,CUST00302,2025-07-30 16:59:00,40.5,Other,Bamako,16,0,0,0.01588345978989232,0,0
TXN0000481,CUST00306,2025-07-30 17:42:00,286.23,Groceries,Kayes,17,0,0,0.1514399726956694,0,0
TXN0002878,CUST00055,2025-07-30 18:11:00,581.06,Cash Withdrawal,Abroad - Other,18,0,1,0.9957828372467913,1,1
TXN0014743,CUST00159,2025-07-30 18:42:00,678.86,Mobile Money Transfer,Bamako,18,0,0,0.19075385555970847,0,0
TXN0014195,CUST00300,2025-07-30 18:47:00,117.64,Online Retail,Sikasso,18,0,0,0.06613071342837235,0,0
TXN0018361,CUST00199,2025-07-30 19:10:00,245.72,Cash Withdrawal,Segou,19,0,0,0.0716239229124307,0,0
TXN0002341,CUST00327,2025-07-30 19:30:00,78.53,Utilities,Sikasso,19,0,0,0.037956347022148826,0,0
TXN0007627,CUST00449,2025-07-30 19:37:00,53.58,Cash Withdrawal,Bamako,19,0,1,0.14523611443825293,0,0
TXN0006882,CUST00253,2025-07-30 20:13:00,54.44,Utilities,Mopti,20,0,0,0.06028698853194298,0,0
TXN0009671,CUST00279,2025-07-30 20:55:00,1514.17,Fuel,Mopti,20,0,0,0.07017884236607894,0,0
TXN0006702,CUST00079,2025-07-30 20:57:00,31.74,Travel,Kayes,20,0,0,0.016766655970023192,0,0
TXN0003778,CUST00398,2025-07-30 21:32:00,231.2,Restaurant,Bamako,21,0,0,0.053418262015142076,0,0
TXN0004293,CUST00035,2025-07-30 21:41:00,60.66,Mobile Money Transfer,Kayes,21,0,0,0.024909688387745328,0,0
TXN0016453,CUST00386,2025-07-30 21:59:00,119.19,Restaurant,Kayes,21,0,0,0.04557042703866981,0,0
TXN0007762,CUST00011,2025-07-30 22:01:00,91.65,Fuel,Kayes,22,0,0,0.038602642684824835,0,0
TXN0009183,CUST00351,2025-07-30 22:18:00,64.97,Electronics,Segou,22,0,0,0.02624027521161004,0,0
TXN0018983,CUST00354,2025-07-30 23:19:00,612.66,Restaurant,Kayes,23,1,0,0.03859268881215574,0,0
TXN0000474,CUST00421,2025-07-30 23:56:00,37.87,Mobile Money Transfer,Sikasso,23,1,0,0.01609669587383848,0,0
TXN0012202,CUST00003,2025-07-31 00:10:00,14.98,Groceries,Bamako,0,1,0,0.088527595718628,0,0
TXN0013966,CUST00470,2025-07-31 01:34:00,115.35,Mobile Money Transfer,Sikasso,1,1,0,0.05283105417492169,0,0
TXN0008646,CUST00102,2025-07-31 01:50:00,111.06,Cash Withdrawal,Segou,1,1,0,0.015953692302857595,0,0
TXN0012002,CUST00270,2025-07-31 02:08:00,56.4,Travel,Sikasso,2,1,0,0.014179293223707617,0,0
TXN0015626,CUST00302,2025-07-31 02:36:00,107.42,Groceries,Bamako,2,1,0,0.04432772016570482,0,0
TXN0012454,CUST00221,2025-07-31 03:31:00,93.74,Fuel,Bamako,3,1,0,0.02060328479525033,0,0
TXN0000386,CUST00047,2025-07-31 04:03:00,182.99,Travel,Segou,4,1,0,0.02625834554760488,0,0
TXN0010987,CUST00054,2025-07-31 04:13:00,622.69,Mobile Money Transfer,Abroad - USA,4,1,1,0.9955723018205567,1,1
TXN0017957,CUST00160,2025-07-31 04:25:00,92.34,Fuel,Bamako,4,1,0,0.017744787312958425,0,0
TXN0005706,CUST00286,2025-07-31 04:35:00,274.25,Other,Mopti,4,1,0,0.050806251666285614,0,0
TXN0008448,CUST00204,2025-07-31 04:44:00,29.84,Fuel,Segou,4,1,0,0.01012144115446828,0,0
TXN0002377,CUST00180,2025-07-31 04:59:00,36.72,Online Retail,Segou,4,1,0,0.032142178645701625,0,0
TXN0008991,CUST00271,2025-07-31 05:09:00,91.05,Mobile Money Transfer,Sikasso,5,1,0,0.011211358851707083,0,0
TXN0006518,CUST00301,2025-07-31 06:07:00,110.16,Restaurant,Kayes,6,0,0,0.05446454161414378,0,0
TXN0010913,CUST00224,2025-07-31 06:10:00,231.74,Electronics,Sikasso,6,0,0,0.05780933120993263,0,0
TXN0010106,CUST00478,2025-07-31 06:41:00,164.81,Groceries,Bamako,6,0,0,0.04274815447535125,0,0
TXN0016985,CUST00335,2025-07-31 07:12:00,344.36,Electronics,Mopti,7,0,0,0.073836006669666,0,0
TXN0005546,CUST00122,2025-07-31 08:02:00,212.47,Groceries,Sikasso,8,0,0,0.11567629009292801,0,0
TXN0018725,CUST00261,2025-07-31 08:02:00,127.84,Restaurant,Mopti,8,0,0,0.06033241002134363,0,0
TXN0012590,CUST00492,2025-07-31 08:11:00,50.07,Utilities,Mopti,8,0,0,0.03279644840563811,0,0
TXN0013273,CUST00123,2025-07-31 08:19:00,35.24,Restaurant,Mopti,8,0,0,0.016580541190313564,0,0
TXN0008565,CUST00265,2025-07-31 08:37:00,59.23,Online Retail,Kayes,8,0,0,0.018628329757843957,0,0
TXN0006357,CUST00008,2025-07-31 09:25:00,162.85,Restaurant,Bamako,9,0,0,0.03356091723923155,0,0
TXN0013580,CUST00493,2025-07-31 09:36:00,59.63,Mobile Money Transfer,Mopti,9,0,0,0.026181714153052756,0,0
TXN0007391,CUST00244,2025-07-31 09:56:00,35.83,Fuel,Abroad - Europe,9,0,1,0.27455989148958265,0,0
TXN0001308,CUST00211,2025-07-31 10:28:00,176.5,Fuel,Segou,10,0,0,0.07275311935419025,0,0
TXN0013949,CUST00395,2025-07-31 10:37:00,69.0,Other,Kayes,10,0,0,0.012067197320290827,0,0
TXN0015167,CUST00239,2025-07-31 10:55:00,212.73,Online Retail,Sikasso,10,0,0,0.1577264443748044,0,0
TXN0011995,CUST00355,2025-07-31 11:27:00,205.36,Electronics,Segou,11,0,0,0.06457679819932928,0,0
TXN0000790,CUST00098,2025-07-31 11:34:00,48.76,Fuel,Mopti,11,0,1,0.17573890715517448,0,0
TXN0016175,CUST00453,2025-07-31 11:35:00,84.76,Other,Bamako,11,0,0,0.05432563203707216,0,0
TXN0008716,CUST00146,2025-07-31 11:44:00,135.46,Groceries,Sikasso,11,0,0,0.10346853840469461,0,0
TXN0006989,CUST00207,2025-07-31 11:57:00,164.29,Travel,Sikasso,11,0,0,0.02682657099672278,0,0
TXN0014297,CUST00116,2025-07-31 12:04:00,174.76,Electronics,Mopti,12,0,0,0.050449325678282704,0,0
TXN0005924,CUST00338,2025-07-31 12:10:00,56.9,Utilities,Sikasso,12,0,0,0.03126375540370692,0,0
TXN0011254,CUST00108,2025-07-31 12:33:00,215.69,Groceries,Mopti,12,0,0,0.13246429912098948,0,0
TXN0019118,CUST00456,2025-07-31 12:35:00,149.83,Utilities,Sikasso,12,0,0,0.043687038428228936,0,0
TXN0015784,CUST00067,2025-07-31 12:37:00,150.19,Groceries,Mopti,12,0,0,0.06425924216691858,0,0
TXN0015736,CUST00297,2025-07-31 12:49:00,130.65,Fuel,Segou,12,0,0,0.07526429341911339,0,0
TXN0019981,CUST00392,2025-07-31 13:03:00,50.66,Other,Mopti,13,0,0,0.029277344328941583,0,0
TXN0018593,CUST00126,2025-07-31 13:38:00,39.84,Electronics,Mopti,13,0,0,0.03835771295154358,0,0
TXN0018790,CUST00333,2025-07-31 13:42:00,40.82,Cash Withdrawal,Abroad - Europe,13,0,1,0.2600291672081902,0,0
TXN0014791,CUST00211,2025-07-31 14:01:00,97.94,Travel,Segou,14,0,0,0.03504509414734773,0,0
TXN0018786,CUST00074,2025-07-31 14:04:00,24.2,Travel,Sikasso,14,0,0,0.04681171778818584,0,0
TXN0004783,CUST00462,2025-07-31 14:06:00,29.66,Travel,Mopti,14,0,0,0.019141740541276358,0,0
TXN0012657,CUST00100,2025-07-31 14:15:00,125.11,Online Retail,Mopti,14,0,0,0.0705515714815429,0,0
TXN0012400,CUST00262,2025-07-31 14:29:00,18.95,Online Retail,Mopti,14,0,0,0.06863505032484041,0,0
TXN0003989,CUST00338,2025-07-31 14:39:00,248.46,Other,Sikasso,14,0,0,0.13172767167854513,0,0
TXN0018849,CUST00081,2025-07-31 14:40:00,400.74,Travel,Sikasso,14,0,0,0.05536552024571499,0,0
TXN0009881,CUST00120,2025-07-31 14:56:00,258.77,Restaurant,Mopti,14,0,0,0.08504918560613063,0,0
TXN0019519,CUST00446,2025-07-31 14:57:00,83.52,Online Retail,Mopti,14,0,0,0.07206480184539507,0,0
TXN0018723,CUST00207,2025-07-31 15:12:00,58.5,Restaurant,Sikasso,15,0,0,0.04277220932202151,0,0
TXN0003854,CUST00314,2025-07-31 15:48:00,222.66,Utilities,Sikasso,15,0,0,0.04879715304030992,0,0
TXN0018989,CUST00353,2025-07-31 16:52:00,441.05,Utilities,Sikasso,16,0,0,0.04929190362632994,0,0
TXN0003285,CUST00141,2025-07-31 17:12:00,59.43,Electronics,Mopti,17,0,0,0.05140116959266992,0,0
TXN0008113,CUST00189,2025-07-31 17:32:00,48.16,Travel,Kayes,17,0,0,0.021891482729188005,0,0
TXN0001777,CUST00483,2025-07-31 17:37:00,43.84,Other,Bamako,17,0,0,0.04024325032181771,0,0
TXN0007236,CUST00014,2025-07-31 17:39:00,32.27,Cash Withdrawal,Segou,17,0,0,0.059771930610314786,0,0
TXN0008699,CUST00186,2025-07-31 18:05:00,920.89,Utilities,Mopti,18,0,0,0.03878702526501251,0,0
TXN0006063,CUST00190,2025-07-31 18:10:00,278.37,Online Retail,Segou,18,0,1,0.3004263890283895,0,0
TXN0001568,CUST00088,2025-07-31 18:47:00,166.41,Other,Kayes,18,0,0,0.04843002655862121,0,0
TXN0019540,CUST00331,2025-07-31 18:57:00,33.89,Groceries,Segou,18,0,0,0.02935000299227133,0,0
TXN0013016,CUST00144,2025-07-31 19:04:00,51.52,Electronics,Sikasso,19,0,0,0.043126951391693265,0,0
TXN0019279,CUST00101,2025-07-31 19:21:00,84.74,Travel,Segou,19,0,0,0.032555229840082626,0,0
TXN0015738,CUST00161,2025-07-31 20:04:00,14.45,Cash Withdrawal,Bamako,20,0,0,0.04810770956927568,0,0
TXN0015513,CUST00463,2025-07-31 20:11:00,49.0,Cash Withdrawal,Sikasso,20,0,0,0.059527220414209076,0,0
TXN0012962,CUST00158,2025-07-31 20:28:00,75.28,Restaurant,Mopti,20,0,0,0.028267959442428752,0,0
TXN0014152,CUST00387,2025-07-31 20:35:00,104.78,Other,Bamako,20,0,0,0.07384834096783949,0,0
TXN0016582,CUST00184,2025-07-31 20:36:00,32.41,Online Retail,Segou,20,0,0,0.02483778480458367,0,0
TXN0019253,CUST00072,2025-07-31 20:57:00,51.49,Other,Mopti,20,0,0,0.012186247526421529,0,0
TXN0005799,CUST00306,2025-07-31 21:31:00,99.88,Cash Withdrawal,Kayes,21,0,0,0.04798724162948278,0,0
TXN0004358,CUST00334,2025-07-31 21:34:00,13.34,Travel,Mopti,21,0,1,0.0447980719980525,0,0
TXN0015474,CUST00183,2025-07-31 22:02:00,15.4,Mobile Money Transfer,Mopti,22,0,0,0.01983598760596924,0,0
TXN0003918,CUST00140,2025-07-31 22:10:00,79.83,Restaurant,Kayes,22,0,0,0.018485143097192593,0,0
TXN0017076,CUST00329,2025-07-31 22:26:00,130.1,Cash Withdrawal,Mopti,22,0,0,0.05013881441597301,0,0
TXN0011155,CUST00219,2025-07-31 22:35:00,26.46,Electronics,Segou,22,0,0,0.04209567022986304,0,0
TXN0014244,CUST00269,2025-07-31 22:45:00,269.44,Fuel,Mopti,22,0,0,0.05285527315398537,0,0
TXN0015248,CUST00087,2025-07-31 22:51:00,131.54,Groceries,Bamako,22,0,0,0.09712425202438642,0,0
TXN0018891,CUST00122,2025-07-31 22:53:00,124.79,Restaurant,Sikasso,22,0,0,0.08096862309817773,0,0
TXN0004217,CUST00336,2025-07-31 22:57:00,68.26,Utilities,Mopti,22,0,0,0.05821397520885962,0,0
TXN0014042,CUST00220,2025-07-31 23:44:00,93.13,Mobile Money Transfer,Segou,23,1,0,0.037215404388989265,0,0
TXN0007474,CUST00416,2025-08-01 00:00:00,296.2,Restaurant,Sikasso,0,1,0,0.03700130665807851,0,0
TXN0018108,CUST00241,2025-08-01 00:03:00,52.66,Mobile Money Transfer,Bamako,0,1,0,0.0433793398943997,0,0
TXN0019872,CUST00493,2025-08-01 00:04:00,53.48,Electronics,Mopti,0,1,0,0.025480605809762597,0,0
TXN0017723,CUST00444,2025-08-01 00:16:00,135.09,Travel,Segou,0,1,0,0.06765922295398881,0,0
TXN0001771,CUST00272,2025-08-01 00:17:00,37.37,Fuel,Mopti,0,1,0,0.05446884773420938,0,0
TXN0002269,CUST00280,2025-08-01 00:36:00,75.07,Restaurant,Kayes,0,1,0,0.05850108314849198,0,0
TXN0006584,CUST00020,2025-08-01 01:09:00,227.96,Travel,Segou,1,1,0,0.12332786231148314,0,0
TXN0002159,CUST00027,2025-08-01 01:12:00,128.16,Mobile Money Transfer,Kayes,1,1,0,0.1586079848745399,0,0
TXN0012772,CUST00025,2025-08-01 01:22:00,626.7,Other,Sikasso,1,1,0,0.04489209634511231,0,0
TXN0003254,CUST00298,2025-08-01 01:26:00,63.74,Travel,Kayes,1,1,0,0.15929348008568078,0,0
TXN0011655,CUST00011,2025-08-01 01:27:00,63.28,Fuel,Kayes,1,1,0,0.10827306235077673,0,0
TXN0008594,CUST00393,2025-08-01 01:31:00,74.68,Utilities,Sikasso,1,1,0,0.033534612904881224,0,0
TXN0007970,CUST00263,2025-08-01 01:39:00,830.0,Groceries,Segou,1,1,0,0.05381590209868218,0,0
TXN0006385,CUST00140,2025-08-01 01:43:00,98.24,Electronics,Kayes,1,1,0,0.08963744282643914,0,0
TXN0013213,CUST00035,2025-08-01 01:47:00,119.98,Groceries,Kayes,1,1,0,0.09278495345759441,0,0
TXN0000067,CUST00222,2025-08-01 01:51:00,126.7,Fuel,Bamako,1,1,0,0.4576659005244043,0,1
TXN0012378,CUST00006,2025-08-01 01:52:00,572.08,Other,Kayes,1,1,0,0.055724579161555876,0,0
TXN0005829,CUST00354,2025-08-01 02:02:00,160.25,Cash Withdrawal,Bamako,2,1,1,0.18500092594950998,0,0
TXN0012946,CUST00245,2025-08-01 02:50:00,242.35,Groceries,Bamako,2,1,0,0.10147072503072217,0,0
TXN0018259,CUST00230,2025-08-01 02:52:00,203.4,Other,Kayes,2,1,0,0.05631880837116394,0,0
TXN0001353,CUST00256,2025-08-01 03:31:00,24.36,Utilities,Bamako,3,1,0,0.05933241973002794,0,0
TXN0005459,CUST00059,2025-08-01 03:41:00,71.82,Cash Withdrawal,Sikasso,3,1,0,0.015445292227126666,0,0
TXN0002558,CUST00275,2025-08-01 04:11:00,93.79,Groceries,Kayes,4,1,0,0.030951235740098212,0,0
TXN0015079,CUST00077,2025-08-01 04:16:00,230.23,Restaurant,Bamako,4,1,1,0.2754161251480636,0,0
TXN0010642,CUST00168,2025-08-01 05:04:00,173.22,Other,Bamako,5,1,0,0.042260467952829686,0,0
TXN0011099,CUST00432,2025-08-01 05:36:00,218.43,Fuel,Bamako,5,1,0,0.027950480337916705,0,0
TXN0005003,CUST00362,2025-08-01 05:40:00,371.62,Electronics,Sikasso,5,1,0,0.01595973395991741,0,0
TXN0002924,CUST00445,2025-08-01 06:12:00,794.51,Online Retail,Abroad - Europe,6,0,1,0.9967166650512973,1,1
TXN0008982,CUST00067,2025-08-01 06:14:00,107.92,Fuel,Mopti,6,0,0,0.03999482389071717,0,0
TXN0017961,CUST00247,2025-08-01 06:46:00,280.63,Fuel,Segou,6,0,0,0.04583564859787463,0,0
TXN0014337,CUST00494,2025-08-01 06:47:00,285.71,Other,Sikasso,6,0,0,0.057151817997862696,0,0
TXN0016768,CUST00256,2025-08-01 06:59:00,102.54,Restaurant,Bamako,6,0,0,0.03130717402848536,0,0
TXN0004041,CUST00152,2025-08-01 07:00:00,909.16,Mobile Money Transfer,Mopti,7,0,0,0.09843672682624595,0,0
TXN0018199,CUST00230,2025-08-01 07:04:00,37.89,Utilities,Kayes,7,0,0,0.036063027650984854,0,0
TXN0017946,CUST00427,2025-08-01 07:11:00,246.01,Travel,Segou,7,0,0,0.020422460614839984,0,0
TXN0006563,CUST00383,2025-08-01 07:12:00,293.85,Restaurant,Segou,7,0,0,0.0615741204696453,0,0
TXN0000631,CUST00020,2025-08-01 07:53:00,9.01,Cash Withdrawal,Segou,7,0,0,0.02038374062375284,0,0
TXN0001873,CUST00345,2025-08-01 08:32:00,151.71,Mobile Money Transfer,Segou,8,0,0,0.06083013639760008,0,0
TXN0000992,CUST00011,2025-08-01 08:58:00,90.45,Restaurant,Kayes,8,0,0,0.04484928083025769,0,0
TXN0016687,CUST00433,2025-08-01 09:20:00,44.9,Fuel,Bamako,9,0,1,0.6513227697582935,1,1
TXN0001919,CUST00019,2025-08-01 09:32:00,315.72,Electronics,Mopti,9,0,0,0.12804422650008884,0,0
TXN0019475,CUST00064,2025-08-01 09:50:00,709.56,Mobile Money Transfer,Abroad - Other,9,0,1,0.998131518039118,1,1
TXN0018121,CUST00332,2025-08-01 09:51:00,9.46,Mobile Money Transfer,Sikasso,9,0,0,0.05225670758046721,0,0
TXN0017831,CUST00101,2025-08-01 10:31:00,119.86,Other,Segou,10,0,0,0.08100412510344081,0,0
TXN0013919,CUST00402,2025-08-01 10:33:00,135.38,Mobile Money Transfer,Mopti,10,0,0,0.07534845853139463,0,0
TXN0015693,CUST00384,2025-08-01 10:53:00,81.09,Groceries,Kayes,10,0,0,0.04223621089315415,0,0
TXN0013669,CUST00445,2025-08-01 10:56:00,284.97,Utilities,Bamako,10,0,0,0.027095765539617917,0,0
TXN0013487,CUST00392,2025-08-01 11:21:00,47.28,Online Retail,Mopti,11,0,0,0.03953888609431179,0,0
TXN0008435,CUST00266,2025-08-01 12:16:00,337.38,Online Retail,Bamako,12,0,0,0.08203095731746846,0,0
TXN0012761,CUST00074,2025-08-01 12:22:00,188.93,Electronics,Sikasso,12,0,0,0.05740516654722305,0,0
TXN0018223,CUST00055,2025-08-01 12:31:00,131.57,Electronics,Mopti,12,0,0,0.05984550440213465,0,0
TXN0001753,CUST00141,2025-08-01 12:56:00,289.91,Groceries,Mopti,12,0,0,0.05313084531535686,0,0
TXN0006570,CUST00270,2025-08-01 13:07:00,100.36,Travel,Sikasso,13,0,0,0.0545530886860145,0,0
TXN0016758,CUST00333,2025-08-01 13:28:00,134.79,Other,Kayes,13,0,0,0.07227997366217428,0,0
TXN0016370,CUST00291,2025-08-01 13:39:00,41.02,Fuel,Sikasso,13,0,0,0.10109515472712288,0,0
TXN0002013,CUST00217,2025-08-01 13:48:00,47.52,Fuel,Kayes,13,0,0,0.06110435523202379,0,0
TXN0007747,CUST00075,2025-08-01 13:50:00,36.69,Online Retail,Segou,13,0,0,0.0471932100167086,0,0
TXN0013695,CUST00210,2025-08-01 14:03:00,31.49,Electronics,Sikasso,14,0,0,0.45871391184833576,0,1
TXN0007939,CUST00129,2025-08-01 14:04:00,25.38,Other,Mopti,14,0,0,0.025876348022289955,0,0
TXN0015018,CUST00334,2025-08-01 14:24:00,42.64,Online Retail,Segou,14,0,1,0.19975829552308613,0,0
TXN0007731,CUST00155,2025-08-01 14:34:00,263.45,Fuel,Sikasso,14,0,0,0.07912949259604571,0,0
TXN0012326,CUST00151,2025-08-01 15:32:00,82.64,Travel,Bamako,15,0,0,0.02823933992956587,0,0
TXN0017396,CUST00405,2025-08-01 16:02:00,150.29,Mobile Money Transfer,Kayes,16,0,0,0.10022263843444572,0,0
TXN0014631,CUST00432,2025-08-01 16:17:00,116.56,Cash Withdrawal,Bamako,16,0,0,0.03773803236996082,0,0
TXN0019805,CUST00459,2025-08-01 16:23:00,52.45,Other,Sikasso,16,0,0,0.029517335969529934,0,0
TXN0000876,CUST00313,2025-08-01 16:40:00,373.34,Utilities,Sikasso,16,0,0,0.03291497731025965,0,0
TXN0014974,CUST00084,2025-08-01 16:42:00,428.24,Online Retail,Kayes,16,0,0,0.12098362544249001,0,0
TXN0014659,CUST00167,2025-08-01 17:15:00,50.9,Mobile Money Transfer,Mopti,17,0,0,0.060623816685356643,0,0
TXN0009587,CUST00250,2025-08-01 17:48:00,58.92,Cash Withdrawal,Segou,17,0,0,0.046093904826621186,0,0
TXN0015871,CUST00425,2025-08-01 17:58:00,18.2,Online Retail,Segou,17,0,0,0.03784876386183998,0,0
TXN0008309,CUST00232,2025-08-01 18:01:00,247.25,Travel,Mopti,18,0,0,0.057374461473186075,0,0
TXN0013743,CUST00303,2025-08-01 18:24:00,331.57,Mobile Money Transfer,Sikasso,18,0,0,0.15659015380057456,0,0
TXN0018692,CUST00085,2025-08-01 18:25:00,85.56,Cash Withdrawal,Sikasso,18,0,0,0.046377321737917226,0,0
TXN0011468,CUST00494,2025-08-01 18:28:00,14.25,Online Retail,Sikasso,18,0,0,0.0800257448215886,0,0
TXN0015847,CUST00098,2025-08-01 18:41:00,115.84,Cash Withdrawal,Segou,18,0,0,0.07448336685611892,0,0
TXN0012909,CUST00183,2025-08-01 18:47:00,301.93,Electronics,Mopti,18,0,0,0.08756564091082492,0,0
TXN0017021,CUST00342,2025-08-01 19:15:00,22.54,Travel,Mopti,19,0,0,0.01456950236943497,0,0
TXN0004647,CUST00110,2025-08-01 19:19:00,35.11,Electronics,Mopti,19,0,0,0.0552194473076032,0,0
TXN0016494,CUST00448,2025-08-01 19:35:00,448.19,Other,Kayes,19,0,0,0.09814846467231617,0,0
TXN0016586,CUST00329,2025-08-01 19:39:00,238.49,Utilities,Mopti,19,0,0,0.07355770737059752,0,0
TXN0003654,CUST00080,2025-08-01 19:45:00,59.11,Online Retail,Sikasso,19,0,0,0.04941860922828006,0,0
TXN0003738,CUST00400,2025-08-01 20:06:00,38.23,Fuel,Bamako,20,0,0,0.04083818517197435,0,0
TXN0015408,CUST00470,2025-08-01 20:29:00,32.38,Utilities,Abroad - USA,20,0,1,0.04168973170022049,0,0
TXN0003859,CUST00393,2025-08-01 21:18:00,44.57,Cash Withdrawal,Sikasso,21,0,0,0.07817305396612491,0,0
TXN0010038,CUST00404,2025-08-01 21:27:00,280.82,Online Retail,Mopti,21,0,0,0.17888725481309786,0,0
TXN0007481,CUST00245,2025-08-01 21:31:00,336.27,Electronics,Bamako,21,0,0,0.1187792683016919,0,0
TXN0000103,CUST00314,2025-08-01 21:32:00,107.08,Restaurant,Sikasso,21,0,0,0.40426834429827363,0,1
TXN0019633,CUST00270,2025-08-01 21:32:00,162.41,Other,Sikasso,21,0,0,0.11490922651985805,0,0
TXN0019352,CUST00070,2025-08-01 21:33:00,78.85,Other,Mopti,21,0,0,0.062216728585600324,0,0
TXN0014423,CUST00194,2025-08-01 21:35:00,158.49,Electronics,Bamako,21,0,0,0.05595915619433217,0,0
TXN0007279,CUST00048,2025-08-01 21:42:00,81.79,Travel,Bamako,21,0,0,0.038234279965245345,0,0
TXN0003732,CUST00448,2025-08-01 21:48:00,593.08,Online Retail,Abroad - Other,21,0,1,0.9642252441341018,1,1
TXN0002779,CUST00058,2025-08-01 22:19:00,70.98,Other,Mopti,22,0,0,0.028602900056136762,0,0
TXN0006519,CUST00028,2025-08-01 22:56:00,102.92,Online Retail,Sikasso,22,0,0,0.1417707454770511,0,0
TXN0009962,CUST00203,2025-08-01 23:12:00,98.97,Groceries,Kayes,23,1,0,0.0386188428688714,0,0
TXN0003027,CUST00284,2025-08-01 23:41:00,203.62,Mobile Money Transfer,Kayes,23,1,0,0.07547436283559396,0,0
TXN0013616,CUST00096,2025-08-02 00:13:00,84.66,Restaurant,Bamako,0,1,0,0.05283712717839035,0,0
TXN0011063,CUST00379,2025-08-02 00:13:00,146.26,Online Retail,Mopti,0,1,0,0.06291524023669169,0,0
TXN0006761,CUST00429,2025-08-02 00:30:00,144.25,Online Retail,Segou,0,1,0,0.11590567499813086,0,0
TXN0003494,CUST00417,2025-08-02 00:33:00,262.55,Groceries,Mopti,0,1,0,0.09018166959500022,0,0
TXN0018253,CUST00167,2025-08-02 01:02:00,161.35,Online Retail,Abroad - Europe,1,1,1,0.9745196336656314,1,1
TXN0001417,CUST00479,2025-08-02 02:30:00,215.37,Cash Withdrawal,Mopti,2,1,0,0.05277496455601048,0,0
TXN0015011,CUST00408,2025-08-02 02:56:00,502.51,Groceries,Sikasso,2,1,0,0.1008000070569172,0,0
TXN0001119,CUST00180,2025-08-02 03:08:00,2.42,Utilities,Segou,3,1,0,0.0742243434421327,0,0
TXN0012267,CUST00112,2025-08-02 03:09:00,148.39,Cash Withdrawal,Kayes,3,1,0,0.020145063030269268,0,0
TXN0018481,CUST00300,2025-08-02 03:19:00,241.94,Groceries,Mopti,3,1,1,0.11571815228140767,0,0
TXN0013328,CUST00029,2025-08-02 03:22:00,392.91,Online Retail,Kayes,3,1,0,0.0884310853705166,0,0
TXN0002453,CUST00003,2025-08-02 03:54:00,770.89,Online Retail,Abroad - Europe,3,1,1,0.998075079098038,1,1
TXN0003526,CUST00003,2025-08-02 04:38:00,335.5,Travel,Bamako,4,1,0,0.026513035013446283,0,0
TXN0005654,CUST00378,2025-08-02 04:56:00,44.76,Other,Segou,4,1,0,0.01451248170651022,0,0
TXN0007352,CUST00224,2025-08-02 05:07:00,115.87,Electronics,Sikasso,5,1,0,0.02622492375277841,0,0
TXN0006749,CUST00497,2025-08-02 05:20:00,22.05,Fuel,Abroad - Europe,5,1,1,0.2853719112191505,0,0
