transaction_id,customer_id,timestamp,amount,merchant_category,location,customer_home_location,customer_avg_monthly_spend,is_fraud
TXN0018944,CUST00214,2025-06-27 23:01:00,189.77,Online Retail,Bamako,Bamako,243.29,0
TXN0014775,CUST00223,2025-06-27 23:03:00,45.02,Travel,Bamako,Bamako,387.86,0
TXN0019287,CUST00121,2025-06-27 23:10:00,89.38,Online Retail,Sikasso,Sikasso,104.33,0
TXN0012395,CUST00124,2025-06-27 23:48:00,42.97,Restaurant,Bamako,Bamako,338.91,0
TXN0014504,CUST00396,2025-06-28 00:04:00,158.75,Mobile Money Transfer,Mopti,Mopti,192.74,0
TXN0005375,CUST00316,2025-06-28 00:07:00,141.57,Travel,Segou,Segou,138.52,0
TXN0004884,CUST00482,2025-06-28 00:08:00,131.7,Mobile Money Transfer,Mopti,Mopti,53.53,0
TXN0019794,CUST00282,2025-06-28 00:17:00,186.9,Cash Withdrawal,Mopti,Mopti,805.23,0
TXN0011288,CUST00035,2025-06-28 00:26:00,224.33,Utilities,Kayes,Kayes,327.92,0
TXN0019526,CUST00118,2025-06-28 00:32:00,92.58,Electronics,Kayes,Kayes,509.55,0
TXN0000751,CUST00235,2025-06-28 00:52:00,215.32,Fuel,Sikasso,Sikasso,194.78,0
TXN0013327,CUST00471,2025-06-28 01:26:00,251.55,Restaurant,Mopti,Mopti,156.84,0
TXN0016577,CUST00244,2025-06-28 01:49:00,212.56,Online Retail,Sikasso,Sikasso,162.61,0
TXN0013437,CUST00147,2025-06-28 02:12:00,32.81,Restaurant,Segou,Segou,57.27,0
TXN0004835,CUST00216,2025-06-28 02:40:00,243.62,Utilities,Sikasso,Sikasso,413.63,0
TXN0015420,CUST00481,2025-06-28 02:51:00,67.24,Travel,Bamako,Bamako,298.06,0
TXN0015559,CUST00008,2025-06-28 02:56:00,290.89,Mobile Money Transfer,Bamako,Bamako,614.5,0
TXN0016782,CUST00075,2025-06-28 03:26:00,14.73,Restaurant,Segou,Segou,112.22,0
TXN0016703,CUST00312,2025-06-28 04:38:00,53.35,Mobile Money Transfer,Bamako,Segou,75.0,0
TXN0002960,CUST00383,2025-06-28 04:51:00,39.48,Utilities,Segou,Segou,431.19,0
TXN0014940,CUST00478,2025-06-28 05:04:00,61.2,Restaurant,Bamako,Bamako,100.48,0
TXN0011273,CUST00170,2025-06-28 05:20:00,284.29,Restaurant,Sikasso,Sikasso,206.29,0
TXN0015032,CUST00374,2025-06-28 05:43:00,123.77,Cash Withdrawal,Segou,Segou,242.62,0
TXN0018841,CUST00136,2025-06-28 05:50:00,206.55,Electronics,Bamako,Bamako,103.16,0
TXN0003348,CUST00238,2025-06-28 06:03:00,438.46,Fuel,Bamako,Bamako,647.93,0
TXN0016089,CUST00377,2025-06-28 06:42:00,213.01,Electronics,Sikasso,Bamako,658.79,0
TXN0001232,CUST00094,2025-06-28 07:08:00,228.11,Electronics,Kayes,Kayes,328.98,0
TXN0019530,CUST00062,2025-06-28 07:08:00,292.95,Groceries,Segou,Segou,462.54,0
TXN0007349,CUST00188,2025-06-28 07:09:00,83.67,Mobile Money Transfer,Bamako,Bamako,314.47,0
TXN0002156,CUST00079,2025-06-28 07:23:00,175.07,Fuel,Abroad - USA,Kayes,425.56,0
TXN0012628,CUST00133,2025-06-28 07:47:00,25.06,Fuel,Mopti,Mopti,352.86,0
TXN0019251,CUST00146,2025-06-28 08:00:00,409.51,Electronics,Sikasso,Sikasso,203.02,0
TXN0017642,CUST00231,2025-06-28 08:32:00,702.85,Cash Withdrawal,Sikasso,Sikasso,406.56,0
TXN0006880,CUST00143,2025-06-28 08:55:00,49.94,Electronics,Mopti,Mopti,46.96,0
TXN0008097,CUST00232,2025-06-28 09:01:00,577.27,Travel,Mopti,Mopti,479.27,0
TXN0004323,CUST00222,2025-06-28 09:06:00,184.04,Fuel,Bamako,Bamako,331.09,0
TXN0001354,CUST00369,2025-06-28 09:16:00,6.41,Mobile Money Transfer,Sikasso,Bamako,167.62,0
TXN0001560,CUST00172,2025-06-28 09:53:00,44.12,Groceries,Segou,Segou,186.41,0
TXN0002489,CUST00165,2025-06-28 10:20:00,389.27,Fuel,Sikasso,Sikasso,585.93,0
TXN0000012,CUST00264,2025-06-28 10:49:00,139.65,Cash Withdrawal,Kayes,Kayes,154.96,0
TXN0018716,CUST00104,2025-06-28 10:53:00,23.73,Fuel,Segou,Segou,26.58,0
TXN0008740,CUST00078,2025-06-28 11:22:00,20.72,Electronics,Mopti,Mopti,269.73,0
TXN0009528,CUST00039,2025-06-28 11:23:00,353.84,Cash Withdrawal,Segou,Segou,160.73,0
TXN0014560,CUST00432,2025-06-28 11:29:00,23.6,Travel,Bamako,Bamako,145.56,0
TXN0010893,CUST00043,2025-06-28 11:39:00,359.08,Mobile Money Transfer,Sikasso,Sikasso,856.11,0
TXN0005216,CUST00075,2025-06-28 12:00:00,80.34,Utilities,Segou,Segou,112.22,0
TXN0002983,CUST00031,2025-06-28 12:07:00,81.6,Online Retail,Bamako,Bamako,43.95,0
TXN0006929,CUST00141,2025-06-28 12:26:00,143.11,Other,Mopti,Mopti,176.11,0
TXN0016257,CUST00069,2025-06-28 13:47:00,133.98,Electronics,Sikasso,Sikasso,375.63,0
TXN0011527,CUST00340,2025-06-28 14:03:00,70.75,Restaurant,Segou,Segou,86.09,0
TXN0017126,CUST00283,2025-06-28 14:18:00,357.95,Online Retail,Bamako,Bamako,382.71,0
TXN0019799,CUST00002,2025-06-28 14:46:00,30.48,Travel,Sikasso,Sikasso,113.26,0
TXN0003306,CUST00322,2025-06-28 14:55:00,178.83,Online Retail,Segou,Segou,349.29,0
TXN0000475,CUST00108,2025-06-28 15:09:00,156.94,Mobile Money Transfer,Mopti,Mopti,447.46,0
TXN0006182,CUST00480,2025-06-28 15:49:00,98.17,Utilities,Segou,Segou,128.57,0
TXN0013019,CUST00404,2025-06-28 16:20:00,506.93,Fuel,Mopti,Mopti,472.74,0
TXN0002392,CUST00199,2025-06-28 16:47:00,580.9,Other,Segou,Segou,492.67,0
TXN0016960,CUST00316,2025-06-28 16:59:00,65.88,Mobile Money Transfer,Segou,Segou,138.52,0
TXN0013199,CUST00014,2025-06-28 17:09:00,126.53,Travel,Segou,Segou,391.05,0
TXN0002001,CUST00221,2025-06-28 17:25:00,234.17,Mobile Money Transfer,Bamako,Bamako,390.48,0
TXN0016764,CUST00175,2025-06-28 17:26:00,5.36,Utilities,Kayes,Kayes,194.72,0
TXN0012445,CUST00112,2025-06-28 18:00:00,303.6,Fuel,Kayes,Kayes,393.65,0
TXN0004626,CUST00057,2025-06-28 18:02:00,135.46,Groceries,Sikasso,Sikasso,130.27,0
TXN0013674,CUST00414,2025-06-28 18:14:00,413.34,Other,Bamako,Bamako,1063.98,0
TXN0019052,CUST00253,2025-06-28 18:14:00,279.93,Cash Withdrawal,Mopti,Mopti,298.15,0
TXN0000237,CUST00021,2025-06-28 18:16:00,1006.51,Utilities,Sikasso,Sikasso,899.06,0
TXN0017791,CUST00451,2025-06-28 18:51:00,49.31,Restaurant,Sikasso,Sikasso,208.97,0
TXN0011930,CUST00244,2025-06-28 19:08:00,52.07,Electronics,Sikasso,Sikasso,162.61,0
TXN0006406,CUST00147,2025-06-28 19:48:00,18.21,Online Retail,Segou,Segou,57.27,0
TXN0016260,CUST00452,2025-06-28 20:05:00,73.24,Travel,Kayes,Kayes,270.97,0
TXN0018755,CUST00221,2025-06-28 20:17:00,170.36,Travel,Bamako,Bamako,390.48,0
TXN0012166,CUST00187,2025-06-28 20:38:00,153.14,Utilities,Mopti,Mopti,280.25,0
TXN0009651,CUST00271,2025-06-28 20:40:00,41.81,Fuel,Sikasso,Sikasso,309.54,0
TXN0008053,CUST00247,2025-06-28 21:28:00,259.03,Restaurant,Segou,Segou,650.27,0
TXN0018139,CUST00176,2025-06-28 21:28:00,152.93,Electronics,Sikasso,Sikasso,318.62,0
TXN0009173,CUST00483,2025-06-28 21:29:00,22.55,Cash Withdrawal,Bamako,Bamako,28.56,0
TXN0012966,CUST00216,2025-06-28 21:37:00,171.59,Restaurant,Sikasso,Sikasso,413.63,0
TXN0005291,CUST00424,2025-06-28 22:06:00,199.85,Electronics,Bamako,Bamako,558.32,0
TXN0013928,CUST00190,2025-06-28 22:39:00,319.56,Restaurant,Kayes,Bamako,284.57,0
TXN0000959,CUST00441,2025-06-28 23:37:00,336.54,Restaurant,Sikasso,Sikasso,375.87,0
TXN0006949,CUST00092,2025-06-28 23:41:00,419.98,Mobile Money Transfer,Bamako,Bamako,379.23,0
TXN0011079,CUST00490,2025-06-29 00:41:00,54.88,Online Retail,Bamako,Bamako,64.01,0
TXN0016466,CUST00379,2025-06-29 00:43:00,265.3,Mobile Money Transfer,Mopti,Mopti,358.39,0
TXN0007229,CUST00381,2025-06-29 00:44:00,90.54,Electronics,Bamako,Bamako,245.08,0
TXN0009539,CUST00432,2025-06-29 01:05:00,91.54,Groceries,Bamako,Bamako,145.56,0
TXN0007488,CUST00118,2025-06-29 01:14:00,105.96,Cash Withdrawal,Kayes,Kayes,509.55,0
TXN0000425,CUST00289,2025-06-29 01:16:00,69.68,Restaurant,Mopti,Mopti,219.01,0
TXN0010791,CUST00328,2025-06-29 01:21:00,242.46,Cash Withdrawal,Segou,Segou,786.06,0
TXN0001631,CUST00291,2025-06-29 01:27:00,274.98,Cash Withdrawal,Segou,Sikasso,328.4,0
TXN0003727,CUST00417,2025-06-29 01:49:00,54.24,Fuel,Mopti,Mopti,557.52,0
TXN0014180,CUST00280,2025-06-29 01:49:00,135.74,Online Retail,Kayes,Kayes,160.64,0
TXN0012835,CUST00118,2025-06-29 02:23:00,648.34,Electronics,Kayes,Kayes,509.55,0
TXN0005579,CUST00318,2025-06-29 02:30:00,250.23,Fuel,Bamako,Bamako,324.56,0
TXN0006420,CUST00251,2025-06-29 02:49:00,39.52,Mobile Money Transfer,Kayes,Kayes,128.84,0
TXN0017339,CUST00393,2025-06-29 02:56:00,112.83,Cash Withdrawal,Sikasso,Sikasso,175.92,0
TXN0015808,CUST00399,2025-06-29 03:02:00,87.42,Electronics,Mopti,Mopti,299.15,0
TXN0019348,CUST00284,2025-06-29 03:17:00,316.32,Mobile Money Transfer,Kayes,Kayes,532.03,0
TXN0009015,CUST00025,2025-06-29 03:47:00,159.31,Travel,Sikasso,Sikasso,516.08,0
TXN0012870,CUST00079,2025-06-29 03:50:00,281.82,Groceries,Kayes,Kayes,425.56,0
TXN0013008,CUST00255,2025-06-29 03:55:00,61.59,Utilities,Sikasso,Sikasso,210.81,0
TXN0005280,CUST00198,2025-06-29 04:38:00,375.8,Fuel,Sikasso,Sikasso,302.93,0
TXN0018774,CUST00164,2025-06-29 04:52:00,187.11,Other,Bamako,Bamako,478.49,0
TXN0000396,CUST00344,2025-06-29 05:16:00,71.71,Utilities,Bamako,Bamako,139.82,0
TXN0019933,CUST00071,2025-06-29 05:20:00,164.57,Restaurant,Segou,Segou,167.04,0
TXN0015775,CUST00432,2025-06-29 05:32:00,103.72,Travel,Bamako,Bamako,145.56,0
TXN0013101,CUST00495,2025-06-29 05:35:00,176.68,Travel,Segou,Segou,278.46,0
TXN0014312,CUST00261,2025-06-29 05:49:00,120.35,Fuel,Mopti,Mopti,145.77,0
TXN0011577,CUST00018,2025-06-29 05:51:00,247.82,Utilities,Segou,Segou,588.02,0
TXN0000761,CUST00315,2025-06-29 05:55:00,144.86,Restaurant,Sikasso,Sikasso,231.28,0
TXN0017629,CUST00217,2025-06-29 06:32:00,203.65,Cash Withdrawal,Kayes,Kayes,156.13,0
TXN0000746,CUST00330,2025-06-29 06:44:00,61.48,Fuel,Segou,Segou,139.95,0
TXN0004083,CUST00225,2025-06-29 07:31:00,91.0,Other,Sikasso,Sikasso,349.88,0
TXN0019384,CUST00172,2025-06-29 07:40:00,266.87,Mobile Money Transfer,Segou,Segou,186.41,0
TXN0010826,CUST00251,2025-06-29 07:42:00,36.44,Mobile Money Transfer,Kayes,Kayes,128.84,0
TXN0010465,CUST00132,2025-06-29 07:43:00,124.28,Mobile Money Transfer,Sikasso,Sikasso,126.04,0
TXN0000233,CUST00052,2025-06-29 08:16:00,565.04,Cash Withdrawal,Kayes,Kayes,619.1,0
TXN0004826,CUST00499,2025-06-29 08:58:00,107.48,Restaurant,Bamako,Bamako,484.8,0
TXN0010246,CUST00322,2025-06-29 09:00:00,156.25,Electronics,Segou,Segou,349.29,0
TXN0002797,CUST00105,2025-06-29 09:14:00,141.35,Other,Segou,Segou,101.19,0
TXN0002683,CUST00058,2025-06-29 10:22:00,33.94,Utilities,Mopti,Mopti,63.34,0
TXN0017413,CUST00250,2025-06-29 10:25:00,30.34,Electronics,Segou,Segou,101.61,0
TXN0017009,CUST00266,2025-06-29 10:34:00,366.82,Fuel,Bamako,Bamako,393.69,0
TXN0003766,CUST00350,2025-06-29 11:05:00,224.55,Electronics,Segou,Segou,475.2,0
TXN0014304,CUST00362,2025-06-29 11:13:00,70.1,Mobile Money Transfer,Sikasso,Sikasso,154.55,0
TXN0002872,CUST00223,2025-06-29 11:19:00,396.56,Mobile Money Transfer,Bamako,Bamako,387.86,0
TXN0000562,CUST00351,2025-06-29 11:51:00,88.04,Mobile Money Transfer,Segou,Segou,261.73,0
TXN0013699,CUST00430,2025-06-29 12:01:00,348.64,Cash Withdrawal,Bamako,Bamako,703.34,0
TXN0010179,CUST00474,2025-06-29 12:03:00,298.34,Fuel,Mopti,Mopti,720.7,0
TXN0018912,CUST00153,2025-06-29 12:06:00,89.28,Cash Withdrawal,Segou,Segou,261.64,0
TXN0013733,CUST00036,2025-06-29 12:19:00,86.37,Online Retail,Sikasso,Sikasso,108.59,0
TXN0006735,CUST00235,2025-06-29 12:38:00,102.38,Travel,Sikasso,Sikasso,194.78,0
TXN0018522,CUST00321,2025-06-29 12:57:00,317.83,Other,Bamako,Bamako,322.41,0
TXN0014684,CUST00087,2025-06-29 13:11:00,341.11,Cash Withdrawal,Bamako,Bamako,259.29,0
TXN0000940,CUST00308,2025-06-29 13:20:00,126.17,Travel,Bamako,Bamako,237.48,0
TXN0009418,CUST00412,2025-06-29 13:24:00,89.66,Electronics,Mopti,Mopti,459.17,0
TXN0010760,CUST00253,2025-06-29 13:25:00,72.65,Utilities,Mopti,Mopti,298.15,0
TXN0004258,CUST00000,2025-06-29 13:35:00,103.58,Cash Withdrawal,Sikasso,Sikasso,322.19,0
TXN0001398,CUST00048,2025-06-29 13:44:00,122.26,Travel,Bamako,Bamako,209.6,0
TXN0001803,CUST00148,2025-06-29 13:49:00,22.12,Groceries,Segou,Segou,239.63,0
TXN0011248,CUST00286,2025-06-29 14:19:00,184.0,Fuel,Mopti,Mopti,361.66,0
TXN0007158,CUST00100,2025-06-29 14:21:00,111.21,Cash Withdrawal,Mopti,Mopti,334.43,0
TXN0011682,CUST00174,2025-06-29 14:32:00,373.72,Online Retail,Segou,Segou,383.34,0
TXN0009791,CUST00134,2025-06-29 15:06:00,355.96,Mobile Money Transfer,Mopti,Mopti,702.83,0
TXN0003270,CUST00408,2025-06-29 15:27:00,349.98,Restaurant,Sikasso,Sikasso,531.86,0
TXN0017632,CUST00218,2025-06-29 15:33:00,63.37,Online Retail,Bamako,Bamako,390.78,0
TXN0018698,CUST00245,2025-06-29 15:44:00,392.89,Other,Bamako,Bamako,634.28,0
TXN0004965,CUST00291,2025-06-29 16:10:00,222.63,Travel,Sikasso,Sikasso,328.4,0
TXN0001099,CUST00240,2025-06-29 16:22:00,100.62,Cash Withdrawal,Bamako,Bamako,305.36,0
TXN0008131,CUST00411,2025-06-29 16:28:00,57.46,Travel,Mopti,Mopti,834.0,0
TXN0002004,CUST00166,2025-06-29 16:39:00,99.28,Other,Segou,Segou,417.41,0
TXN0007976,CUST00166,2025-06-29 16:41:00,18.94,Travel,Segou,Segou,417.41,0
TXN0007277,CUST00318,2025-06-29 16:47:00,83.78,Other,Bamako,Bamako,324.56,0
TXN0003352,CUST00357,2025-06-29 16:52:00,284.02,Restaurant,Kayes,Kayes,759.36,0
TXN0012995,CUST00209,2025-06-29 18:22:00,99.0,Groceries,Mopti,Mopti,287.53,0
TXN0010415,CUST00372,2025-06-29 18:28:00,145.66,Electronics,Bamako,Bamako,512.53,0
TXN0011186,CUST00308,2025-06-29 19:24:00,47.43,Electronics,Bamako,Bamako,237.48,0
TXN0012822,CUST00247,2025-06-29 19:58:00,409.09,Groceries,Segou,Segou,650.27,0
TXN0010361,CUST00304,2025-06-29 20:20:00,99.71,Restaurant,Mopti,Mopti,137.45,0
TXN0013897,CUST00065,2025-06-29 20:22:00,247.5,Other,Segou,Segou,98.13,0
TXN0017974,CUST00295,2025-06-29 20:25:00,129.53,Cash Withdrawal,Kayes,Kayes,396.99,0
TXN0008345,CUST00377,2025-06-29 20:50:00,604.78,Fuel,Bamako,Bamako,658.79,0
TXN0010986,CUST00123,2025-06-29 21:14:00,81.41,Utilities,Mopti,Mopti,110.57,0
TXN0009834,CUST00025,2025-06-29 21:31:00,271.2,Cash Withdrawal,Sikasso,Sikasso,516.08,0
TXN0011881,CUST00361,2025-06-29 21:34:00,52.79,Fuel,Segou,Segou,365.53,0
TXN0014129,CUST00447,2025-06-29 21:48:00,65.94,Fuel,Segou,Segou,91.4,0
TXN0011960,CUST00026,2025-06-29 21:48:00,5.93,Electronics,Mopti,Mopti,40.67,0
TXN0012867,CUST00124,2025-06-29 22:16:00,159.9,Travel,Bamako,Bamako,338.91,0
TXN0019689,CUST00343,2025-06-29 22:17:00,179.03,Cash Withdrawal,Segou,Segou,205.12,0
TXN0009217,CUST00406,2025-06-29 22:23:00,179.37,Travel,Sikasso,Sikasso,911.67,0
TXN0009293,CUST00318,2025-06-29 22:42:00,45.91,Groceries,Bamako,Bamako,324.56,0
TXN0014085,CUST00067,2025-06-29 22:44:00,298.43,Fuel,Mopti,Mopti,475.66,0
TXN0001692,CUST00131,2025-06-29 22:45:00,306.06,Travel,Mopti,Mopti,418.53,0
TXN0018791,CUST00496,2025-06-29 22:57:00,50.24,Fuel,Sikasso,Sikasso,289.06,0
TXN0003110,CUST00232,2025-06-29 22:59:00,139.06,Groceries,Mopti,Mopti,479.27,0
TXN0016722,CUST00139,2025-06-29 23:29:00,56.16,Cash Withdrawal,Segou,Segou,527.39,0
TXN0018588,CUST00164,2025-06-30 00:11:00,160.6,Online Retail,Segou,Bamako,478.49,0
TXN0008957,CUST00002,2025-06-30 00:15:00,153.84,Utilities,Sikasso,Sikasso,113.26,0
TXN0007754,CUST00265,2025-06-30 00:22:00,78.41,Other,Kayes,Kayes,157.59,0
TXN0000607,CUST00414,2025-06-30 00:34:00,521.87,Fuel,Bamako,Bamako,1063.98,0
TXN0004212,CUST00471,2025-06-30 01:17:00,137.4,Utilities,Mopti,Mopti,156.84,0
TXN0009556,CUST00447,2025-06-30 01:25:00,105.74,Restaurant,Segou,Segou,91.4,0
TXN0010831,CUST00081,2025-06-30 01:31:00,133.97,Groceries,Sikasso,Sikasso,377.57,0
TXN0014898,CUST00126,2025-06-30 01:33:00,18.42,Restaurant,Mopti,Mopti,39.53,0
TXN0019083,CUST00121,2025-06-30 02:55:00,73.23,Utilities,Sikasso,Sikasso,104.33,0
TXN0000626,CUST00277,2025-06-30 03:16:00,300.82,Mobile Money Transfer,Kayes,Kayes,162.56,0
TXN0018824,CUST00304,2025-06-30 03:39:00,130.91,Cash Withdrawal,Mopti,Mopti,137.45,0
TXN0008587,CUST00346,2025-06-30 03:49:00,136.34,Travel,Mopti,Mopti,199.42,0
TXN0001263,CUST00302,2025-06-30 03:56:00,71.01,Fuel,Bamako,Bamako,289.5,0
TXN0007447,CUST00154,2025-06-30 04:12:00,108.49,Cash Withdrawal,Mopti,Mopti,290.35,0
TXN0009036,CUST00015,2025-06-30 04:16:00,124.13,Online Retail,Sikasso,Sikasso,274.03,0
TXN0014418,CUST00317,2025-06-30 04:27:00,99.11,Other,Bamako,Bamako,206.13,0
TXN0017452,CUST00086,2025-06-30 04:37:00,175.5,Restaurant,Mopti,Mopti,143.83,0
TXN0001831,CUST00444,2025-06-30 05:49:00,71.86,Electronics,Segou,Segou,130.57,0
TXN0001250,CUST00016,2025-06-30 06:02:00,28.67,Fuel,Kayes,Kayes,363.44,0
TXN0005950,CUST00468,2025-06-30 06:28:00,153.79,Mobile Money Transfer,Sikasso,Sikasso,339.0,0
TXN0000678,CUST00351,2025-06-30 06:36:00,68.04,Mobile Money Transfer,Segou,Segou,261.73,0
TXN0008303,CUST00181,2025-06-30 07:22:00,128.42,Groceries,Mopti,Mopti,386.67,0
TXN0007532,CUST00357,2025-06-30 07:24:00,450.17,Cash Withdrawal,Kayes,Kayes,759.36,0
TXN0009490,CUST00173,2025-06-30 07:30:00,643.58,Other,Mopti,Mopti,548.41,0
TXN0003142,CUST00460,2025-06-30 07:45:00,111.08,Other,Kayes,Kayes,142.35,0
TXN0018644,CUST00191,2025-06-30 07:58:00,72.45,Cash Withdrawal,Mopti,Mopti,216.04,0
TXN0014046,CUST00285,2025-06-30 08:08:00,286.71,Cash Withdrawal,Abroad - Other,Kayes,444.92,0
TXN0019913,CUST00410,2025-06-30 08:17:00,15.53,Cash Withdrawal,Mopti,Mopti,147.62,0
TXN0006452,CUST00280,2025-06-30 08:52:00,30.5,Mobile Money Transfer,Kayes,Kayes,160.64,0
TXN0019609,CUST00134,2025-06-30 09:12:00,427.21,Mobile Money Transfer,Mopti,Mopti,702.83,0
TXN0018537,CUST00083,2025-06-30 09:30:00,59.47,Groceries,Bamako,Sikasso,259.43,0
TXN0006538,CUST00119,2025-06-30 09:33:00,32.98,Online Retail,Mopti,Mopti,163.67,0
TXN0017158,CUST00249,2025-06-30 09:39:00,66.66,Fuel,Mopti,Mopti,199.31,0
TXN0006979,CUST00040,2025-06-30 09:47:00,106.65,Electronics,Sikasso,Sikasso,125.75,0
TXN0017835,CUST00467,2025-06-30 10:11:00,449.21,Online Retail,Mopti,Mopti,393.91,0
TXN0011007,CUST00383,2025-06-30 10:29:00,157.68,Online Retail,Segou,Segou,431.19,0
TXN0007369,CUST00377,2025-06-30 11:29:00,265.7,Restaurant,Bamako,Bamako,658.79,0
TXN0001202,CUST00442,2025-06-30 11:36:00,600.86,Mobile Money Transfer,Bamako,Bamako,427.65,0
TXN0011270,CUST00467,2025-06-30 11:37:00,282.22,Online Retail,Mopti,Mopti,393.91,0
TXN0003814,CUST00362,2025-06-30 11:52:00,37.48,Mobile Money Transfer,Sikasso,Sikasso,154.55,0
TXN0002775,CUST00262,2025-06-30 11:54:00,229.26,Electronics,Mopti,Mopti,558.17,0
TXN0006604,CUST00485,2025-06-30 12:25:00,407.31,Fuel,Sikasso,Sikasso,733.9,0
TXN0007608,CUST00087,2025-06-30 12:29:00,117.13,Electronics,Bamako,Bamako,259.29,0
TXN0000263,CUST00457,2025-06-30 12:34:00,172.1,Groceries,Bamako,Bamako,274.44,0
TXN0001305,CUST00446,2025-06-30 12:40:00,14.42,Fuel,Mopti,Mopti,103.27,0
TXN0007629,CUST00223,2025-06-30 12:47:00,425.49,Groceries,Bamako,Bamako,387.86,0
TXN0005676,CUST00031,2025-06-30 13:00:00,7.22,Groceries,Bamako,Bamako,43.95,0
TXN0018245,CUST00192,2025-06-30 13:03:00,169.98,Cash Withdrawal,Kayes,Kayes,159.37,0
TXN0015924,CUST00066,2025-06-30 13:06:00,143.94,Other,Segou,Segou,214.92,0
TXN0017252,CUST00354,2025-06-30 13:14:00,165.53,Restaurant,Kayes,Kayes,394.28,0
TXN0016008,CUST00119,2025-06-30 13:20:00,628.91,Mobile Money Transfer,Abroad - Europe,Mopti,163.67,1
TXN0011616,CUST00113,2025-06-30 13:22:00,414.52,Travel,Segou,Segou,997.9,0
TXN0011416,CUST00031,2025-06-30 13:35:00,3.89,Mobile Money Transfer,Bamako,Bamako,43.95,0
TXN0018066,CUST00456,2025-06-30 14:09:00,27.57,Fuel,Sikasso,Sikasso,618.13,0
TXN0008770,CUST00385,2025-06-30 14:12:00,55.47,Other,Segou,Segou,89.82,0
TXN0007159,CUST00210,2025-06-30 14:19:00,69.39,Mobile Money Transfer,Sikasso,Sikasso,154.28,0
TXN0004693,CUST00252,2025-06-30 14:20:00,163.05,Cash Withdrawal,Bamako,Bamako,243.34,0
TXN0016306,CUST00476,2025-06-30 14:31:00,243.84,Restaurant,Abroad - Europe,Kayes,716.5,0
TXN0013861,CUST00016,2025-06-30 15:00:00,114.95,Restaurant,Kayes,Kayes,363.44,0
TXN0005450,CUST00340,2025-06-30 15:05:00,99.47,Utilities,Segou,Segou,86.09,0
TXN0004208,CUST00168,2025-06-30 15:19:00,65.64,Other,Bamako,Bamako,161.56,0
TXN0004537,CUST00446,2025-06-30 15:38:00,22.22,Utilities,Mopti,Mopti,103.27,0
TXN0000521,CUST00078,2025-06-30 15:47:00,65.93,Travel,Mopti,Mopti,269.73,0
TXN0007813,CUST00376,2025-06-30 15:56:00,41.28,Mobile Money Transfer,Kayes,Kayes,52.13,0
TXN0002547,CUST00179,2025-06-30 16:01:00,236.62,Groceries,Bamako,Bamako,513.13,0
TXN0002841,CUST00400,2025-06-30 16:20:00,86.47,Restaurant,Bamako,Bamako,236.39,0
TXN0016973,CUST00274,2025-06-30 16:34:00,111.84,Fuel,Segou,Segou,125.09,0
TXN0006851,CUST00057,2025-06-30 17:41:00,60.51,Groceries,Sikasso,Sikasso,130.27,0
TXN0005895,CUST00153,2025-06-30 17:58:00,154.18,Utilities,Segou,Segou,261.64,0
TXN0007270,CUST00281,2025-06-30 17:59:00,324.4,Fuel,Mopti,Mopti,406.66,0
TXN0005901,CUST00492,2025-06-30 18:13:00,827.84,Mobile Money Transfer,Abroad - Other,Mopti,573.89,1
TXN0009342,CUST00454,2025-06-30 18:16:00,113.65,Travel,Mopti,Mopti,345.37,0
TXN0004763,CUST00105,2025-06-30 18:16:00,87.33,Groceries,Segou,Segou,101.19,0
TXN0013758,CUST00215,2025-06-30 18:33:00,199.16,Fuel,Sikasso,Sikasso,773.6,0
TXN0012208,CUST00084,2025-06-30 19:01:00,76.71,Groceries,Kayes,Kayes,395.17,0
TXN0002816,CUST00368,2025-06-30 19:32:00,29.46,Cash Withdrawal,Bamako,Bamako,46.1,0
TXN0012897,CUST00194,2025-06-30 19:34:00,78.82,Electronics,Bamako,Bamako,289.88,0
TXN0017872,CUST00256,2025-06-30 19:49:00,98.44,Electronics,Bamako,Bamako,331.61,0
TXN0019818,CUST00234,2025-06-30 19:58:00,75.74,Travel,Segou,Segou,174.95,0
TXN0006408,CUST00390,2025-06-30 20:09:00,178.51,Groceries,Bamako,Bamako,265.17,0
TXN0013209,CUST00156,2025-06-30 20:19:00,68.87,Utilities,Mopti,Mopti,243.71,0
TXN0002551,CUST00416,2025-06-30 20:22:00,299.37,Fuel,Sikasso,Sikasso,531.01,0
TXN0008482,CUST00459,2025-06-30 20:27:00,62.7,Cash Withdrawal,Sikasso,Sikasso,137.21,0
TXN0010748,CUST00249,2025-06-30 21:19:00,107.2,Restaurant,Mopti,Mopti,199.31,0
TXN0014851,CUST00345,2025-06-30 21:23:00,36.94,Utilities,Segou,Segou,101.87,0
TXN0009230,CUST00491,2025-06-30 21:55:00,926.7,Mobile Money Transfer,Abroad - USA,Bamako,132.9,1
TXN0000844,CUST00314,2025-06-30 22:22:00,312.15,Electronics,Sikasso,Sikasso,398.23,0
TXN0000966,CUST00119,2025-06-30 22:53:00,126.96,Other,Mopti,Mopti,163.67,0
TXN0016737,CUST00307,2025-06-30 22:57:00,404.47,Mobile Money Transfer,Sikasso,Sikasso,692.22,0
TXN0012982,CUST00377,2025-06-30 23:04:00,3782.83,Mobile Money Transfer,Abroad - Other,Bamako,658.79,1
